nodeId:ID(Intersection),longitude:double,latitude:double,:LABEL
7314,-43.4907664,-22.6623242,Intersection
7315,-43.4906739,-22.6622576,Intersection
7316,-43.4905544,-22.6622077,Intersection
7317,-43.4904461,-22.6621827,Intersection
7318,-43.4903221,-22.6621702,Intersection
7319,-43.4902003,-22.6621702,Intersection
7320,-43.4901441,-22.6621725,Intersection
7321,-43.4895133,-22.6622248,Intersection
7322,-43.4894550,-22.6621877,Intersection
7323,-43.4894000,-22.6621660,Intersection
7324,-43.4893390,-22.6621611,Intersection
7325,-43.4891177,-22.6621993,Intersection
7326,-43.4888064,-22.6622763,Intersection
7327,-43.4885149,-22.6623733,Intersection
7328,-43.4883285,-22.6624389,Intersection
7329,-43.4881246,-22.6625317,Intersection
7330,-43.4880106,-22.6626072,Intersection
7331,-43.4878564,-22.6627248,Intersection
7332,-43.4876727,-22.6628906,Intersection
7333,-43.4874916,-22.6630787,Intersection
7334,-43.4873539,-22.6632358,Intersection
7335,-43.4871374,-22.6634731,Intersection
7336,-43.4870786,-22.6635463,Intersection
7337,-43.4870300,-22.6636304,Intersection
7338,-43.4920020,-22.6555037,Intersection
7339,-43.4919844,-22.6554080,Intersection
7340,-43.4919521,-22.6552677,Intersection
7341,-43.4919499,-22.6552485,Intersection
7342,-43.4919514,-22.6552232,Intersection
7343,-43.4919575,-22.6552029,Intersection
7344,-43.4919689,-22.6551650,Intersection
7345,-43.4919964,-22.6551018,Intersection
7346,-43.4920319,-22.6549849,Intersection
7347,-43.4920872,-22.6547367,Intersection
7348,-43.4921233,-22.6545838,Intersection
7349,-43.4869742,-22.6599578,Intersection
7350,-43.4868197,-22.6600751,Intersection
7351,-43.4866829,-22.6601445,Intersection
7352,-43.4865502,-22.6602051,Intersection
7353,-43.4863919,-22.6602521,Intersection
7354,-43.4862873,-22.6602670,Intersection
7355,-43.4861009,-22.6602732,Intersection
7356,-43.4859493,-22.6602472,Intersection
7357,-43.4856007,-22.6601605,Intersection
7358,-43.4851152,-22.6600294,Intersection
7359,-43.4848788,-22.6599615,Intersection
7360,-43.4866145,-22.6585888,Intersection
7361,-43.4858422,-22.6578108,Intersection
7362,-43.4853521,-22.6573387,Intersection
7363,-60.0165844,-3.1156817,Intersection
7364,-60.0166456,-3.1156763,Intersection
7365,-60.0166457,-3.1156763,Intersection
7366,-60.0167451,-3.1156677,Intersection
7367,-60.0167686,-3.1156673,Intersection
7368,-60.0168421,-3.1156662,Intersection
7369,-60.0168424,-3.1157093,Intersection
7370,-60.0168430,-3.1158871,Intersection
7371,-60.0168432,-3.1159571,Intersection
7372,-60.0168378,-3.1160140,Intersection
7373,-60.0167352,-3.1160165,Intersection
7374,-60.0166125,-3.1160162,Intersection
7375,-60.0166080,-3.1159553,Intersection
7376,-60.0166025,-3.1158867,Intersection
7377,-60.0155624,-3.1156940,Intersection
7378,-60.0155683,-3.1158851,Intersection
7379,-60.0155658,-3.1159515,Intersection
7380,-60.0155639,-3.1160106,Intersection
7381,-60.0149162,-3.1157151,Intersection
7382,-60.0149146,-3.1158328,Intersection
7383,-60.0119694,-3.1157198,Intersection
7384,-60.0119709,-3.1158362,Intersection
7385,-60.0107086,-3.1145966,Intersection
7386,-60.0107474,-3.1147306,Intersection
7387,-60.0104867,-3.1109610,Intersection
7388,-60.0104766,-3.1110557,Intersection
7389,-60.0102574,-3.1049008,Intersection
7390,-60.0101582,-3.1049994,Intersection
7391,-60.0101387,-3.1050160,Intersection
7392,-60.0101426,-3.1036521,Intersection
7393,-60.0100580,-3.1035474,Intersection
7394,-60.0084801,-3.0893156,Intersection
7395,-60.0084754,-3.0893363,Intersection
7396,-60.0084446,-3.0894683,Intersection
7397,-60.0056659,-3.0885936,Intersection
7398,-60.0055868,-3.0887165,Intersection
7399,-60.0055097,-3.0888437,Intersection
7400,-48.8178805,-24.6851417,Intersection
7401,-48.8178878,-24.6852056,Intersection
7402,-48.8178892,-24.6852739,Intersection
7403,-48.8178798,-24.6853445,Intersection
7404,-48.8178590,-24.6854134,Intersection
7405,-48.8178188,-24.6855133,Intersection
7406,-48.8176779,-24.6858277,Intersection
7407,-48.8176122,-24.6859825,Intersection
7408,-48.8175626,-24.6861275,Intersection
7409,-48.8175130,-24.6863139,Intersection
7410,-48.8174526,-24.6865125,Intersection
7411,-48.8174245,-24.6866130,Intersection
7412,-48.8173916,-24.6867574,Intersection
7413,-48.8173749,-24.6868239,Intersection
7414,-48.8173588,-24.6868781,Intersection
7415,-48.8173393,-24.6869500,Intersection
7416,-48.8173051,-24.6870657,Intersection
7417,-48.8172662,-24.6872083,Intersection
7418,-48.8172287,-24.6873582,Intersection
7419,-48.8171951,-24.6875458,Intersection
7420,-48.8171683,-24.6877109,Intersection
7421,-48.8171583,-24.6878499,Intersection
7422,-48.8171670,-24.6879662,Intersection
7423,-48.8171723,-24.6880674,Intersection
7424,-48.8171703,-24.6881746,Intersection
7425,-48.8171576,-24.6882891,Intersection
7426,-48.8171442,-24.6883891,Intersection
7427,-48.8171335,-24.6885024,Intersection
7428,-48.8171301,-24.6886090,Intersection
7429,-48.8171368,-24.6887248,Intersection
7430,-48.8171536,-24.6888131,Intersection
7431,-48.8171911,-24.6889094,Intersection
7432,-48.8172501,-24.6889995,Intersection
7433,-48.8173373,-24.6891202,Intersection
7434,-48.8173775,-24.6891860,Intersection
7435,-48.8174003,-24.6892317,Intersection
7436,-48.8174171,-24.6892725,Intersection
7437,-48.8174298,-24.6893371,Intersection
7438,-48.8174500,-24.6894808,Intersection
7439,-48.8174935,-24.6897087,Intersection
7440,-48.8175304,-24.6898476,Intersection
7441,-48.8175727,-24.6899542,Intersection
7442,-48.8176136,-24.6900371,Intersection
7443,-48.8176518,-24.6900986,Intersection
7444,-48.8177148,-24.6901681,Intersection
7445,-48.8177906,-24.6902497,Intersection
7446,-48.8178647,-24.6903329,Intersection
7447,-48.8179106,-24.6903959,Intersection
7448,-48.8179690,-24.6904922,Intersection
7449,-48.8182627,-24.6910527,Intersection
7450,-48.8183492,-24.6912068,Intersection
7451,-48.8184410,-24.6913525,Intersection
7452,-48.8185463,-24.6914975,Intersection
7453,-48.8185892,-24.6915718,Intersection
7454,-48.8186261,-24.6916498,Intersection
7455,-48.8186663,-24.6917673,Intersection
7456,-48.8187019,-24.6919184,Intersection
7457,-48.8187186,-24.6920360,Intersection
7458,-48.8187361,-24.6922383,Intersection
7459,-48.8187495,-24.6923577,Intersection
7460,-48.8187763,-24.6924771,Intersection
7461,-48.8188118,-24.6925636,Intersection
7462,-48.8188688,-24.6926568,Intersection
7463,-48.8189386,-24.6927647,Intersection
7464,-48.8189855,-24.6928597,Intersection
7465,-48.8190365,-24.6929755,Intersection
7466,-48.8190727,-24.6930900,Intersection
7467,-48.8191411,-24.6933544,Intersection
7468,-48.8191746,-24.6935384,Intersection
7469,-48.8192149,-24.6937053,Intersection
7470,-48.8192229,-24.6938491,Intersection
7471,-48.8192149,-24.6939990,Intersection
7472,-48.8191927,-24.6941105,Intersection
7473,-48.8191451,-24.6942366,Intersection
7474,-48.8190901,-24.6943298,Intersection
7475,-48.8190231,-24.6944139,Intersection
7476,-48.8189600,-24.6945004,Intersection
7477,-48.8189279,-24.6945942,Intersection
7478,-48.8189265,-24.6946941,Intersection
7479,-48.8189393,-24.6947684,Intersection
7480,-48.8189553,-24.6948744,Intersection
7481,-48.8189869,-24.6950651,Intersection
7482,-48.8190016,-24.6951967,Intersection
7483,-48.8190191,-24.6954148,Intersection
7484,-48.8190727,-24.6956561,Intersection
7485,-48.8191438,-24.6958267,Intersection
7486,-48.8192209,-24.6960088,Intersection
7487,-48.8192698,-24.6961087,Intersection
7488,-48.8193141,-24.6961709,Intersection
7489,-48.8193845,-24.6962391,Intersection
7490,-48.8194951,-24.6963335,Intersection
7491,-48.8196272,-24.6964341,Intersection
7492,-48.8197325,-24.6965230,Intersection
7493,-48.8197895,-24.6965851,Intersection
7494,-48.8198619,-24.6966869,Intersection
7495,-48.8198894,-24.6967234,Intersection
7496,-48.8199458,-24.6968282,Intersection
7497,-48.8200383,-24.6969744,Intersection
7498,-48.8201248,-24.6971018,Intersection
7499,-48.8201644,-24.6971490,Intersection
7500,-48.8202140,-24.6972035,Intersection
7501,-48.8202455,-24.6972306,Intersection
7502,-48.8202824,-24.6972522,Intersection
7503,-48.8203387,-24.6972723,Intersection
7504,-48.8204098,-24.6972876,Intersection
7505,-48.8205016,-24.6973010,Intersection
7506,-48.8205788,-24.6973174,Intersection
7507,-48.8206472,-24.6973412,Intersection
7508,-48.8207746,-24.6973863,Intersection
7509,-48.8209020,-24.6974496,Intersection
7510,-48.8210240,-24.6975197,Intersection
7511,-48.8211333,-24.6975855,Intersection
7512,-48.8212989,-24.6976848,Intersection
7513,-48.8214404,-24.6977658,Intersection
7514,-48.8216134,-24.6978505,Intersection
7515,-48.8217341,-24.6979090,Intersection
7516,-48.8218293,-24.6979711,Intersection
7517,-48.8219272,-24.6980588,Intersection
7518,-48.8220111,-24.6981417,Intersection
7519,-48.8220862,-24.6982050,Intersection
7520,-48.8221559,-24.6982453,Intersection
7521,-48.8222578,-24.6982775,Intersection
7522,-48.8223899,-24.6983025,Intersection
7523,-48.8225133,-24.6983397,Intersection
7524,-48.8226139,-24.6983829,Intersection
7525,-48.8227165,-24.6984414,Intersection
7526,-48.8228164,-24.6985261,Intersection
7527,-48.8229029,-24.6986376,Intersection
7528,-48.8230048,-24.6988069,Intersection
7529,-48.8231269,-24.6990269,Intersection
7530,-48.8232053,-24.6991719,Intersection
7531,-48.8233153,-24.6993638,Intersection
7532,-48.8234098,-24.6995136,Intersection
7533,-48.8235755,-24.6997719,Intersection
7534,-48.8238457,-24.7002227,Intersection
7535,-48.8241166,-24.7006967,Intersection
7536,-48.8244048,-24.7012661,Intersection
7537,-48.8247904,-24.7019615,Intersection
7538,-48.8254708,-24.7047278,Intersection
7539,-48.8255389,-24.7053357,Intersection
7540,-48.8247677,-24.7066750,Intersection
7541,-48.8244558,-24.7068759,Intersection
7542,-48.8244672,-24.7072313,Intersection
7543,-48.8243254,-24.7081328,Intersection
7544,-48.8227718,-24.7107238,Intersection
7545,-48.8228455,-24.7111565,Intersection
7546,-48.8229816,-24.7115840,Intersection
7547,-48.8232140,-24.7117385,Intersection
7548,-48.8231914,-24.7121712,Intersection
7549,-48.8237527,-24.7126503,Intersection
7550,-48.8244785,-24.7130675,Intersection
7551,-48.8249605,-24.7137680,Intersection
7552,-48.8259641,-24.7144995,Intersection
7553,-48.8262703,-24.7150248,Intersection
7554,-48.8274894,-24.7157048,Intersection
7555,-48.8282379,-24.7169925,Intersection
7556,-48.8289921,-24.7179763,Intersection
7557,-48.8302225,-24.7187180,Intersection
7558,-48.8309597,-24.7189549,Intersection
7559,-48.8311326,-24.7191660,Intersection
7560,-48.8311854,-24.7195096,Intersection
7561,-48.8312899,-24.7197697,Intersection
7562,-48.8314159,-24.7198631,Intersection
7563,-48.8316535,-24.7201551,Intersection
7564,-48.8320109,-24.7204436,Intersection
7565,-48.8653265,-24.7627005,Intersection
7566,-48.8653590,-24.7622464,Intersection
7567,-48.8652858,-24.7619326,Intersection
7568,-48.8651232,-24.7616410,Intersection
7569,-48.8647004,-24.7609691,Intersection
7570,-48.8642410,-24.7603157,Intersection
7571,-48.8639320,-24.7594887,Intersection
7572,-48.8637531,-24.7593078,Intersection
7573,-48.8635539,-24.7592044,Intersection
7574,-48.8632449,-24.7588759,Intersection
7575,-48.8633222,-24.7585953,Intersection
7576,-48.8636556,-24.7582483,Intersection
7577,-48.8637247,-24.7581338,Intersection
7578,-48.8636800,-24.7580452,Intersection
7579,-48.8635824,-24.7580231,Intersection
7580,-48.8634238,-24.7580452,Intersection
7581,-48.8631962,-24.7581486,Intersection
7582,-48.8629360,-24.7582741,Intersection
7583,-48.8623343,-24.7584550,Intersection
7584,-48.8619806,-24.7581781,Intersection
7585,-48.8617651,-24.7578126,Intersection
7586,-48.8614439,-24.7572921,Intersection
7587,-48.8612325,-24.7572478,Intersection
7588,-48.8605089,-24.7570817,Intersection
7589,-48.8598218,-24.7570374,Intersection
7590,-48.8589518,-24.7567974,Intersection
7591,-48.8583135,-24.7564947,Intersection
7592,-48.8578257,-24.7561956,Intersection
7593,-48.8577972,-24.7560923,Intersection
7594,-48.8583623,-24.7559520,Intersection
7595,-48.8587933,-24.7556308,Intersection
7596,-48.8590453,-24.7555089,Intersection
7597,-48.8592445,-24.7551951,Intersection
7598,-48.8595535,-24.7546081,Intersection
7599,-48.8599357,-24.7540839,Intersection
7600,-48.8600983,-24.7536150,Intersection
7601,-48.8598813,-24.7535231,Intersection
7602,-48.8596618,-24.7537778,Intersection
7603,-48.8590195,-24.7543427,Intersection
7604,-48.8585032,-24.7544202,Intersection
7605,-48.8582917,-24.7543685,Intersection
7606,-48.8577023,-24.7538074,Intersection
7607,-48.8572388,-24.7537889,Intersection
7608,-48.8570152,-24.7536671,Intersection
7609,-48.8568404,-24.7532573,Intersection
7610,-48.8563200,-24.7521571,Intersection
7611,-48.8557955,-24.7510421,Intersection
7612,-48.8555232,-24.7506544,Intersection
7613,-48.8545515,-24.7499677,Intersection
7614,-48.8538035,-24.7497683,Intersection
7615,-48.8533847,-24.7496982,Intersection
7616,-48.8527139,-24.7494582,Intersection
7617,-48.8522545,-24.7489893,Intersection
7618,-48.8518277,-24.7486607,Intersection
7619,-48.8510511,-24.7481992,Intersection
7620,-48.8505308,-24.7479703,Intersection
7621,-48.8501771,-24.7480146,Intersection
7622,-48.8495103,-24.7477414,Intersection
7623,-48.8491241,-24.7473057,Intersection
7624,-48.8489940,-24.7472466,Intersection
7625,-48.8484045,-24.7473279,Intersection
7626,-48.8481403,-24.7472023,Intersection
7627,-48.8477988,-24.7465415,Intersection
7628,-48.8478191,-24.7460356,Intersection
7629,-48.8481891,-24.7454597,Intersection
7630,-48.8483192,-24.7451126,Intersection
7631,-48.8488964,-24.7445809,Intersection
7632,-48.8489290,-24.7444074,Intersection
7633,-48.8487460,-24.7443335,Intersection
7634,-48.8483395,-24.7442486,Intersection
7635,-48.8479085,-24.7441822,Intersection
7636,-48.8475670,-24.7438572,Intersection
7637,-48.8473434,-24.7433994,Intersection
7638,-48.8468231,-24.7427865,Intersection
7639,-48.8461116,-24.7422954,Intersection
7640,-48.8457213,-24.7419927,Intersection
7641,-48.8457945,-24.7416308,Intersection
7642,-48.8457051,-24.7410327,Intersection
7643,-48.8452213,-24.7401908,Intersection
7644,-48.8451400,-24.7394819,Intersection
7645,-48.8447700,-24.7391533,Intersection
7646,-48.8444529,-24.7386364,Intersection
7647,-48.8439162,-24.7382265,Intersection
7648,-48.8439203,-24.7376320,Intersection
7649,-48.8436520,-24.7374363,Intersection
7650,-48.8432576,-24.7373256,Intersection
7651,-48.8427088,-24.7374733,Intersection
7652,-48.8417331,-24.7378203,Intersection
7653,-48.8413062,-24.7377945,Intersection
7654,-48.8408509,-24.7373957,Intersection
7655,-48.8405297,-24.7373440,Intersection
7656,-48.8400297,-24.7370892,Intersection
7657,-48.8394442,-24.7368492,Intersection
7658,-48.8392369,-24.7365354,Intersection
7659,-48.8391190,-24.7365354,Intersection
7660,-48.8386921,-24.7366757,Intersection
7661,-48.8378994,-24.7364874,Intersection
7662,-48.8375619,-24.7361624,Intersection
7663,-48.8371676,-24.7359077,Intersection
7664,-48.8367895,-24.7360443,Intersection
7665,-48.8366350,-24.7358486,Intersection
7666,-48.8366228,-24.7351618,Intersection
7667,-48.8367529,-24.7342424,Intersection
7668,-48.8370456,-24.7338436,Intersection
7669,-48.8371757,-24.7330571,Intersection
7670,-48.8371879,-24.7321265,Intersection
7671,-48.8373668,-24.7316687,Intersection
7672,-48.8380579,-24.7314545,Intersection
7673,-48.8382246,-24.7311185,Intersection
7674,-48.8379278,-24.7308932,Intersection
7675,-48.8376270,-24.7306163,Intersection
7676,-48.8376107,-24.7300107,Intersection
7677,-48.8369846,-24.7298261,Intersection
7678,-48.8362284,-24.7298150,Intersection
7679,-48.8356999,-24.7300476,Intersection
7680,-48.8354560,-24.7302286,Intersection
7681,-48.8350007,-24.7300698,Intersection
7682,-48.8343258,-24.7292759,Intersection
7683,-48.8339071,-24.7287072,Intersection
7684,-48.8330614,-24.7283047,Intersection
7685,-48.8327443,-24.7280720,Intersection
7686,-48.8323784,-24.7270787,Intersection
7687,-48.8322687,-24.7260595,Intersection
7688,-48.8325492,-24.7252102,Intersection
7689,-48.8324842,-24.7247080,Intersection
7690,-48.8325695,-24.7238660,Intersection
7691,-48.8326996,-24.7237146,Intersection
7692,-48.8326915,-24.7234635,Intersection
7693,-48.8322971,-24.7215801,Intersection
7694,-48.8322849,-24.7210853,Intersection
7695,-48.8321589,-24.7208194,Intersection
7696,-48.8320166,-24.7200365,Intersection
7697,-48.8319475,-24.7196340,Intersection
7698,-48.8316711,-24.7191798,Intersection
7699,-48.8317971,-24.7184301,Intersection
7700,-48.8315979,-24.7179795,Intersection
7701,-48.8312564,-24.7175549,Intersection
7702,-48.8309474,-24.7169529,Intersection
7703,-48.8306953,-24.7165984,Intersection
7704,-48.8299351,-24.7159078,Intersection
7705,-48.8295001,-24.7155532,Intersection
7706,-48.8292480,-24.7150621,Intersection
7707,-48.8287561,-24.7146041,Intersection
7708,-48.8281504,-24.7134851,Intersection
7709,-48.8280528,-24.7130678,Intersection
7710,-48.8277357,-24.7128314,Intersection
7711,-48.8276910,-24.7126209,Intersection
7712,-48.8279105,-24.7123402,Intersection
7713,-48.8281300,-24.7118084,Intersection
7714,-48.8280975,-24.7106709,Intersection
7715,-48.8280243,-24.7103238,Intersection
7716,-48.8283984,-24.7097439,Intersection
7717,-48.8289919,-24.7090718,Intersection
7718,-48.8292318,-24.7088058,Intersection
7719,-48.8296749,-24.7086803,Intersection
7720,-48.8301343,-24.7086507,Intersection
7721,-48.8303213,-24.7086101,Intersection
7722,-48.8303498,-24.7084919,Intersection
7723,-48.8301384,-24.7082556,Intersection
7724,-48.8299270,-24.7077791,Intersection
7725,-48.8301099,-24.7074726,Intersection
7726,-48.8301221,-24.7071697,Intersection
7727,-48.8302319,-24.7069038,Intersection
7728,-48.8302441,-24.7067155,Intersection
7729,-48.8304230,-24.7065603,Intersection
7730,-48.8304270,-24.7062981,Intersection
7731,-48.8307645,-24.7060950,Intersection
7732,-48.8308417,-24.7058992,Intersection
7733,-48.8306953,-24.7052344,Intersection
7734,-48.8305734,-24.7045142,Intersection
7735,-48.8303254,-24.7041375,Intersection
7736,-48.8300489,-24.7038162,Intersection
7737,-48.8300530,-24.7035724,Intersection
7738,-48.8302156,-24.7034431,Intersection
7739,-48.8308254,-24.7032289,Intersection
7740,-48.8314068,-24.7026601,Intersection
7741,-48.8314068,-24.7024718,Intersection
7742,-48.8311751,-24.7022354,Intersection
7743,-48.8311913,-24.7020249,Intersection
7744,-48.8313580,-24.7019362,Intersection
7745,-48.8319760,-24.7016666,Intersection
7746,-48.8321548,-24.7013268,Intersection
7747,-48.8321223,-24.7010535,Intersection
7748,-48.8317198,-24.7008799,Intersection
7749,-48.8315852,-24.7007686,Intersection
7750,-48.8314231,-24.7005807,Intersection
7751,-48.8312875,-24.7002471,Intersection
7752,-48.8312218,-24.7001655,Intersection
7753,-48.8311279,-24.7000826,Intersection
7754,-48.8309643,-24.6999937,Intersection
7755,-48.8308127,-24.6999523,Intersection
7756,-48.8304184,-24.6998999,Intersection
7757,-48.8302233,-24.6998694,Intersection
7758,-48.8301422,-24.6998444,Intersection
7759,-48.8300778,-24.6998182,Intersection
7760,-48.8300242,-24.6997707,Intersection
7761,-48.8299678,-24.6996988,Intersection
7762,-48.8298250,-24.6994716,Intersection
7763,-48.8297760,-24.6993930,Intersection
7764,-48.8297298,-24.6993339,Intersection
7765,-48.8296647,-24.6992724,Intersection
7766,-48.8295749,-24.6992163,Intersection
7767,-48.8293925,-24.6991048,Intersection
7768,-48.8292979,-24.6990311,Intersection
7769,-48.8292383,-24.6989678,Intersection
7770,-48.8291658,-24.6988837,Intersection
7771,-48.8290814,-24.6987984,Intersection
7772,-48.8290002,-24.6987229,Intersection
7773,-48.8288514,-24.6986120,Intersection
7774,-48.8286408,-24.6984664,Intersection
7775,-48.8284524,-24.6983214,Intersection
7776,-48.8283726,-24.6982727,Intersection
7777,-48.8282787,-24.6982471,Intersection
7778,-48.8281855,-24.6982440,Intersection
7779,-48.8280702,-24.6982550,Intersection
7780,-48.8279548,-24.6982842,Intersection
7781,-48.8277335,-24.6983695,Intersection
7782,-48.8273513,-24.6985182,Intersection
7783,-48.8270053,-24.6986388,Intersection
7784,-48.8268122,-24.6987180,Intersection
7785,-48.8266003,-24.6988252,Intersection
7786,-48.8262355,-24.6990787,Intersection
7787,-48.8259459,-24.6993747,Intersection
7788,-48.8258520,-24.6994308,Intersection
7789,-48.8257407,-24.6994625,Intersection
7790,-48.8256374,-24.6994637,Intersection
7791,-48.8254979,-24.6994296,Intersection
7792,-48.8251171,-24.6992456,Intersection
7793,-48.8247536,-24.6990665,Intersection
7794,-48.8245900,-24.6989702,Intersection
7795,-48.8245042,-24.6989044,Intersection
7796,-48.8243982,-24.6987887,Intersection
7797,-48.8241836,-24.6985608,Intersection
7798,-48.8240522,-24.6984012,Intersection
7799,-48.8239664,-24.6982599,Intersection
7800,-48.8239329,-24.6981734,Intersection
7801,-48.8239168,-24.6980930,Intersection
7802,-48.8239248,-24.6980064,Intersection
7803,-48.8239355,-24.6978407,Intersection
7804,-48.8239194,-24.6977463,Intersection
7805,-48.8238443,-24.6976385,Intersection
7806,-48.8237699,-24.6975818,Intersection
7807,-48.8236593,-24.6975282,Intersection
7808,-48.8235017,-24.6974807,Intersection
7809,-48.8233790,-24.6974563,Intersection
7810,-48.8231322,-24.6974082,Intersection
7811,-48.8226883,-24.6973119,Intersection
7812,-48.8224657,-24.6972571,Intersection
7813,-48.8222256,-24.6971755,Intersection
7814,-48.8216409,-24.6969562,Intersection
7815,-48.8209972,-24.6967125,Intersection
7816,-48.8209046,-24.6966418,Intersection
7817,-48.8208456,-24.6965480,Intersection
7818,-48.8208188,-24.6964444,Intersection
7819,-48.8207960,-24.6962787,Intersection
7820,-48.8207618,-24.6961435,Intersection
7821,-48.8207182,-24.6959979,Intersection
7822,-48.8205707,-24.6955964,Intersection
7823,-48.8204909,-24.6952997,Intersection
7824,-48.8204741,-24.6952339,Intersection
7825,-48.8204574,-24.6951900,Intersection
7826,-48.8204393,-24.6951498,Intersection
7827,-48.8204044,-24.6950968,Intersection
7828,-48.8200779,-24.6947593,Intersection
7829,-48.8200007,-24.6946582,Intersection
7830,-48.8199551,-24.6945254,Intersection
7831,-48.8199404,-24.6943950,Intersection
7832,-48.8199578,-24.6942488,Intersection
7833,-48.8200142,-24.6941050,Intersection
7834,-48.8200812,-24.6939478,Intersection
7835,-48.8201845,-24.6937784,Intersection
7836,-48.8202837,-24.6935835,Intersection
7837,-48.8203320,-24.6934446,Intersection
7838,-48.8203400,-24.6933337,Intersection
7839,-48.8203018,-24.6932070,Intersection
7840,-48.8202314,-24.6930620,Intersection
7841,-48.8200825,-24.6928183,Intersection
7842,-48.8198861,-24.6925368,Intersection
7843,-48.8197312,-24.6923516,Intersection
7844,-48.8196011,-24.6921810,Intersection
7845,-48.8195166,-24.6920129,Intersection
7846,-48.8194643,-24.6918447,Intersection
7847,-48.8194321,-24.6916827,Intersection
7848,-48.8194348,-24.6915340,Intersection
7849,-48.8194723,-24.6914091,Intersection
7850,-48.8195179,-24.6913074,Intersection
7851,-48.8195924,-24.6912245,Intersection
7852,-48.8196869,-24.6911477,Intersection
7853,-48.8197768,-24.6910698,Intersection
7854,-48.8198774,-24.6909564,Intersection
7855,-48.8199726,-24.6908163,Intersection
7856,-48.8200960,-24.6905641,Intersection
7857,-48.8201925,-24.6903167,Intersection
7858,-48.8202274,-24.6901973,Intersection
7859,-48.8202408,-24.6900974,Intersection
7860,-48.8202408,-24.6900158,Intersection
7861,-48.8202247,-24.6899238,Intersection
7862,-48.8201872,-24.6898403,Intersection
7863,-48.8201362,-24.6897574,Intersection
7864,-48.8200316,-24.6896039,Intersection
7865,-48.8199350,-24.6894187,Intersection
7866,-48.8198505,-24.6892713,Intersection
7867,-48.8197942,-24.6891567,Intersection
7868,-48.8197614,-24.6890367,Intersection
7869,-48.8197352,-24.6889057,Intersection
7870,-48.8197339,-24.6888082,Intersection
7871,-48.8197339,-24.6886912,Intersection
7872,-48.8197231,-24.6885858,Intersection
7873,-48.8196862,-24.6884804,Intersection
7874,-48.8196252,-24.6883756,Intersection
7875,-48.8195783,-24.6883135,Intersection
7876,-48.8195220,-24.6882550,Intersection
7877,-48.8194281,-24.6881661,Intersection
7878,-48.8193369,-24.6880881,Intersection
7879,-48.8192189,-24.6880174,Intersection
7880,-48.8190955,-24.6879419,Intersection
7881,-48.8189721,-24.6878663,Intersection
7882,-48.8188742,-24.6877847,Intersection
7883,-48.8187535,-24.6876494,Intersection
7884,-48.8186556,-24.6875215,Intersection
7885,-48.8185758,-24.6874155,Intersection
7886,-48.8185108,-24.6873015,Intersection
7887,-48.8184625,-24.6871669,Intersection
7888,-48.8184384,-24.6870621,Intersection
7889,-48.8184263,-24.6869512,Intersection
7890,-48.8184330,-24.6868172,Intersection
7891,-48.8184672,-24.6867081,Intersection
7892,-48.8185081,-24.6866258,Intersection
7893,-48.8185611,-24.6865351,Intersection
7894,-48.8185919,-24.6864644,Intersection
7895,-48.8186221,-24.6863797,Intersection
7896,-48.8186596,-24.6862140,Intersection
7897,-48.8186891,-24.6860665,Intersection
7898,-48.8187294,-24.6859532,Intersection
7899,-48.8187696,-24.6858594,Intersection
7900,-48.8187931,-24.6857997,Intersection
7901,-48.8188098,-24.6857235,Intersection
7902,-48.8188165,-24.6856151,Intersection
7903,-48.8188172,-24.6854475,Intersection
7904,-48.8188159,-24.6853299,Intersection
7905,-48.8188172,-24.6852702,Intersection
7906,-48.8188239,-24.6852105,Intersection
7907,-48.8188427,-24.6851688,Intersection
7908,-48.8188688,-24.6851319,Intersection
7909,-48.8189077,-24.6850905,Intersection
7910,-48.8190258,-24.6849808,Intersection
7911,-48.8191330,-24.6848699,Intersection
7912,-48.8192551,-24.6847200,Intersection
7913,-48.8193047,-24.6846408,Intersection
7914,-48.8194227,-24.6844459,Intersection
7915,-48.8195662,-24.6841607,Intersection
7916,-48.8196655,-24.6839194,Intersection
7917,-48.8197204,-24.6837178,Intersection
7918,-48.8197352,-24.6836355,Intersection
7919,-48.8197359,-24.6835776,Intersection
7920,-48.8197285,-24.6834966,Intersection
7921,-48.8197070,-24.6834095,Intersection
7922,-48.8196641,-24.6833187,Intersection
7923,-48.8195669,-24.6831530,Intersection
7924,-48.8194519,-24.6830201,Intersection
7925,-48.8193832,-24.6829513,Intersection
7926,-48.8193092,-24.6829074,Intersection
7927,-48.8192276,-24.6828693,Intersection
7928,-48.8190134,-24.6828045,Intersection
7929,-48.8189158,-24.6827636,Intersection
7930,-48.8187810,-24.6826972,Intersection
7931,-48.8187059,-24.6826698,Intersection
7932,-48.8186274,-24.6826436,Intersection
7933,-48.8185262,-24.6826259,Intersection
7934,-48.8183619,-24.6826186,Intersection
7935,-48.8182184,-24.6826223,Intersection
7936,-48.8180903,-24.6826174,Intersection
7937,-48.8179663,-24.6826052,Intersection
7938,-48.8178650,-24.6825949,Intersection
7939,-48.8177591,-24.6825668,Intersection
7940,-48.8176652,-24.6825394,Intersection
7941,-48.8175834,-24.6825071,Intersection
7942,-48.8175002,-24.6824834,Intersection
7943,-48.8173588,-24.6824620,Intersection
7944,-48.8171174,-24.6824584,Intersection
7945,-48.8168813,-24.6824572,Intersection
7946,-48.8167358,-24.6824474,Intersection
7947,-48.8166212,-24.6824340,Intersection
